date,wrp,positive tests,test positivity rate,hospital admissions,Cook County beds in use
2021-10-07,Egan,79.84,0.016,2.16,403
2021-10-08,Egan,78.02,0.0162,2.09,391
2021-10-09,Egan,74.82,0.016,2.09,382
2021-10-10,Egan,68.74,0.0166,2.02,367
2021-10-11,Egan,70.56,0.0168,1.87,361
2021-10-12,Egan,75.13,0.0164,1.94,353
2021-10-13,Egan,71.78,0.0159,1.87,352
2021-10-14,Egan,72.39,0.0161,1.8,352
2021-10-15,Egan,70.41,0.0167,1.73,349
2021-10-16,Egan,69.96,0.018,1.58,349
2021-10-17,Egan,72.09,0.0167,1.73,350
2021-10-18,Egan,73.3,0.0168,2.02,348
2021-10-19,Egan,77.86,0.0171,1.94,346
2021-10-20,Egan,78.17,0.0172,1.87,340
2021-10-21,Egan,81.97,0.0164,1.66,336
2021-10-22,Egan,82.43,0.0169,1.58,335
2021-10-23,Egan,81.82,0.0168,1.8,335
2021-10-24,Egan,89.88,0.0172,1.73,328
2021-10-25,Egan,89.73,0.0175,1.73,323
2021-10-26,Egan,88.66,0.0172,1.8,318
2021-10-27,Egan,89.27,0.0173,1.87,317
2021-10-28,Egan,88.81,0.0188,1.94,318
2021-10-29,Egan,92.92,0.0191,1.94,317
2021-10-30,Egan,88.81,0.0194,1.87,312
2021-10-31,Egan,90.34,0.0192,1.87,315
2021-11-01,Egan,92.01,0.0191,1.87,315
2021-11-02,Egan,90.03,0.0198,1.87,316
2021-11-03,Egan,92.77,0.0186,1.87,319
2021-11-04,Egan,94.44,0.019,1.8,316
2021-11-05,Egan,87.14,0.019,1.8,320
2021-11-06,Egan,104.78,0.0186,1.94,325
2021-11-07,Egan,102.96,0.0188,1.87,327
2021-11-08,Egan,103.57,0.0193,2.02,331
2021-11-09,Egan,103.26,0.0181,2.16,337
2021-11-10,Egan,105.85,0.0207,2.3,340
2021-11-11,Egan,106.76,0.0205,2.3,347
2021-11-12,Egan,113.15,0.0203,2.3,355
2021-11-13,Egan,115.88,0.0204,2.38,360
2021-11-14,Egan,121.21,0.0216,2.52,364
2021-11-15,Egan,136.11,0.0214,2.59,369
2021-11-16,Egan,146.3,0.0224,2.59,373
2021-11-17,Egan,141.43,0.0241,2.66,376
2021-11-18,Egan,157.25,0.0245,2.66,382
2021-11-19,Egan,172.61,0.0272,2.81,383
2021-11-20,Egan,168.96,0.0282,2.88,389
2021-11-21,Egan,168.66,0.0262,3.02,403
2021-11-22,Egan,152.69,0.0283,3.24,420
2021-11-23,Egan,150.56,0.0298,3.24,429
2021-11-24,Egan,176.11,0.0289,3.6,445
2021-11-25,Egan,170.18,0.0296,3.53,456
2021-11-26,Egan,167.59,0.0296,3.53,474
2021-11-27,Egan,168.35,0.0333,3.74,492
2021-11-28,Egan,192.23,0.0451,3.74,503
2021-11-29,Egan,206.83,0.0457,3.67,513
2021-11-30,Egan,210.63,0.045,3.74,529
2021-12-01,Egan,184.17,0.0434,3.96,545
2021-12-02,Egan,205.61,0.048,4.18,561
2021-12-03,Egan,200.44,0.0458,4.25,575
2021-12-04,Egan,201.66,0.041,4.39,594
2021-12-05,Egan,190.86,0.0353,4.61,614
2021-12-06,Egan,185.84,0.0359,4.83,633
2021-12-07,Egan,200.44,0.0349,4.9,655
2021-12-08,Egan,213.52,0.0337,4.9,672
2021-12-09,Egan,185.23,0.0333,4.83,691
2021-12-10,Egan,189.49,0.032,4.83,710
2021-12-11,Egan,200.44,0.0334,5.11,730
2021-12-12,Egan,208.04,0.0333,5.26,757
2021-12-13,Egan,218.23,0.0314,5.19,779
2021-12-14,Egan,222.04,0.0321,5.4,800
2021-12-15,Egan,227.97,0.0364,5.83,827
2021-12-16,Egan,269.03,0.0359,5.91,853
2021-12-17,Egan,283.17,0.0383,5.83,877
2021-12-18,Egan,312.67,0.0397,5.83,893
2021-12-19,Egan,349.93,0.0411,6.05,908
2021-12-20,Egan,403.01,0.0483,6.48,932
2021-12-21,Egan,426.28,0.0484,6.99,961
2021-12-22,Egan,442.25,0.052,6.99,989
2021-12-23,Egan,432.67,0.0585,7.35,1019
2021-12-24,Egan,476.62,0.0678,7.63,1052
2021-12-25,Egan,486.04,0.0731,7.99,1094
2021-12-26,Egan,543.23,0.0797,8.35,1142
2021-12-27,Egan,584.44,0.0755,8.71,1199
2021-12-28,Egan,625.96,0.0888,9.36,1248
2021-12-29,Egan,637.67,0.0922,9.51,1309
2021-12-30,Egan,680.71,0.1036,9.51,1379
2021-12-31,Egan,698.35,0.1131,9.36,1451
2022-01-01,Egan,754.62,0.1201,10.51,1527
2022-01-02,Egan,812.1,0.1238,10.73,1598
2022-01-03,Egan,862.74,0.135,11.09,1655
2022-01-04,Egan,867.31,0.1404,11.23,1724
2022-01-05,Egan,949.89,0.141,11.67,1774
2022-01-06,Egan,937.72,0.1527,11.45,1820
2022-01-07,Egan,933.92,0.1604,11.23,1864
2022-01-08,Egan,939.09,0.1607,11.16,1903
2022-01-09,Egan,904.41,0.1635,11.38,1915
2022-01-10,Egan,849.97,0.1563,11.45,1942
2022-01-11,Egan,878.41,0.1455,11.6,1956
2022-01-12,Egan,863.35,0.1445,11.6,1969
2022-01-13,Egan,873.24,0.1357,11.31,1974
2022-01-14,Egan,856.51,0.1186,10.8,1966
2022-01-15,Egan,814.99,0.1194,10.3,1935
2022-01-16,Egan,736.67,0.1115,9.94,1929
2022-01-17,Egan,813.62,0.1111,9.43,1892
2022-01-18,Egan,884.95,0.1105,9.0,1848
2022-01-19,Egan,820.92,0.1104,8.5,1798
2022-01-20,Egan,770.13,0.1049,7.71,1737
2022-01-21,Egan,727.55,0.1178,7.06,1679
2022-01-22,Egan,692.42,0.126,6.7,1628
2022-01-23,Egan,656.37,0.1223,6.27,1556
2022-01-24,Egan,517.07,0.1219,5.91,1487
2022-01-25,Egan,336.7,0.1228,5.47,1426
2022-01-26,Egan,307.5,0.1211,5.26,1365
2022-01-27,Egan,302.03,0.1115,4.75,1307
2022-01-28,Egan,295.79,0.0942,4.39,1247
2022-01-29,Egan,282.87,0.0699,4.18,1183
2022-01-30,Egan,281.5,0.0665,4.18,1125
2022-01-31,Egan,269.64,0.0653,3.96,1076
2022-02-01,Egan,263.86,0.0625,3.82,1027
2022-02-02,Egan,245.46,0.0584,3.67,963
2022-02-03,Egan,234.81,0.06,3.31,916
2022-02-04,Egan,223.86,0.0559,3.02,862
2022-02-05,Egan,191.47,0.0533,3.02,812
2022-02-06,Egan,165.92,0.053,2.88,775
2022-02-07,Egan,139.15,0.0557,2.74,729
2022-02-08,Egan,130.33,0.0557,2.66,683
2022-02-09,Egan,130.94,0.0496,2.66,644
2022-02-10,Egan,116.95,0.0428,2.59,614
2022-02-11,Egan,111.32,0.0344,2.23,583
2022-02-12,Egan,115.73,0.0324,2.16,556
2022-02-13,Egan,106.91,0.033,2.02,525
2022-02-14,Egan,99.31,0.0294,1.94,502
2022-02-15,Egan,94.29,0.0284,1.94,475
2022-02-16,Egan,88.05,0.0299,1.8,453
2022-02-17,Egan,86.08,0.028,1.66,427
2022-02-18,Egan,78.02,0.0296,1.51,408
2022-02-19,Egan,74.67,0.0291,1.58,386
2022-02-20,Egan,73.3,0.0286,1.58,363
2022-02-21,Egan,67.07,0.0282,1.44,342
2022-02-22,Egan,72.85,0.026,1.37,328
2022-02-23,Egan,68.89,0.0249,1.22,309
2022-02-24,Egan,69.5,0.0267,1.15,294
2022-02-25,Egan,71.93,0.0261,1.01,276
2022-02-26,Egan,67.37,0.0236,1.01,262
2022-02-27,Egan,61.74,0.0218,1.01,250
2022-02-28,Egan,61.74,0.0217,1.01,235
2022-03-01,Egan,51.25,0.0222,0.94,222
2022-03-02,Egan,51.86,0.0204,0.94,209
2022-03-03,Egan,48.67,0.0182,0.79,195
2022-03-04,Egan,47.14,0.0181,0.79,184
2022-03-05,Egan,47.45,0.0161,0.79,177
2022-03-06,Egan,51.86,0.0159,0.79,170
2022-03-07,Egan,46.84,0.0151,0.79,169
2022-03-08,Egan,46.84,0.0146,0.79,163
2022-03-09,Egan,46.84,0.0151,0.79,162
2022-03-10,Egan,47.75,0.0166,0.79,161
2022-03-11,Egan,45.47,0.0147,0.72,162
2022-03-12,Egan,42.43,0.0146,0.79,163
2022-03-13,Egan,41.52,0.0156,0.79,163
2022-03-14,Egan,42.58,0.016,0.79,160
2022-03-15,Egan,43.49,0.0153,0.72,161
2022-03-16,Egan,41.21,0.0142,0.72,158
2022-03-17,Egan,41.21,0.0147,0.72,156
2022-03-18,Egan,42.73,0.0145,0.72,154
2022-03-19,Egan,42.43,0.015,0.65,148
2022-03-20,Egan,45.02,0.014,0.65,146
2022-03-21,Egan,42.89,0.014,0.65,144
2022-03-22,Egan,41.52,0.0148,0.58,138
2022-03-23,Egan,42.43,0.0153,0.65,135
2022-03-24,Egan,42.73,0.0174,0.65,132
2022-03-25,Egan,43.65,0.0211,0.65,130
2022-03-26,Egan,42.89,0.0289,0.72,132
2022-03-27,Egan,42.89,0.0317,0.72,128
2022-03-28,Egan,46.08,0.0322,0.72,125
2022-03-29,Egan,49.58,0.0318,0.72,125
2022-03-30,Egan,52.92,0.0299,0.79,126
2022-03-31,Egan,55.97,0.0244,0.65,128
2020-08-01,Hanover,23.59,0.0435,2.01,373
2020-08-02,Hanover,25.16,0.0437,2.08,369
2020-08-03,Hanover,27.3,0.0489,2.16,371
2020-08-04,Hanover,27.16,0.052,2.23,369
2020-08-05,Hanover,27.3,0.0543,2.16,366
2020-08-06,Hanover,29.73,0.0533,2.16,369
2020-08-07,Hanover,28.73,0.0577,2.23,372
2020-08-08,Hanover,25.87,0.0523,2.16,363
2020-08-09,Hanover,23.87,0.0474,2.31,357
2020-08-10,Hanover,21.3,0.0482,2.23,355
2020-08-11,Hanover,20.87,0.0455,2.08,355
2020-08-12,Hanover,20.01,0.0421,2.08,355
2020-08-13,Hanover,20.44,0.0404,2.16,353
2020-08-14,Hanover,21.01,0.0368,2.08,356
2020-08-15,Hanover,22.3,0.038,2.16,371
2020-08-16,Hanover,22.73,0.0412,2.08,378
2020-08-17,Hanover,25.16,0.0413,2.08,375
2020-08-18,Hanover,29.59,0.0427,2.16,371
2020-08-19,Hanover,32.31,0.0449,2.16,372
2020-08-20,Hanover,32.88,0.0457,2.23,371
2020-08-21,Hanover,32.16,0.0491,2.31,369
2020-08-22,Hanover,33.02,0.0522,2.16,363
2020-08-23,Hanover,32.02,0.0524,2.23,363
2020-08-24,Hanover,29.59,0.0555,2.31,365
2020-08-25,Hanover,24.59,0.0572,2.31,371
2020-08-26,Hanover,24.02,0.058,2.38,371
2020-08-27,Hanover,21.3,0.0606,2.38,368
2020-08-28,Hanover,20.44,0.0579,2.38,368
2020-08-29,Hanover,21.44,0.0544,2.45,368
2020-08-30,Hanover,20.16,0.0509,2.23,363
2020-08-31,Hanover,26.73,0.048,2.23,361
2020-09-01,Hanover,32.31,0.0497,2.16,356
2020-09-02,Hanover,30.45,0.0526,2.08,351
2020-09-03,Hanover,30.02,0.0474,1.93,351
2020-09-04,Hanover,30.45,0.0449,1.93,347
2020-09-05,Hanover,29.16,0.0496,1.93,344
2020-09-06,Hanover,32.74,0.0527,1.79,342
2020-09-07,Hanover,28.3,0.0526,1.86,341
2020-09-08,Hanover,25.02,0.0514,1.93,343
2020-09-09,Hanover,25.59,0.0477,1.86,345
2020-09-10,Hanover,25.3,0.0521,1.79,349
2020-09-11,Hanover,26.59,0.056,1.86,351
2020-09-12,Hanover,27.45,0.051,1.86,349
2020-09-13,Hanover,26.88,0.0514,1.86,344
2020-09-14,Hanover,27.16,0.0491,1.93,346
2020-09-15,Hanover,29.59,0.0502,1.93,345
2020-09-16,Hanover,31.16,0.0534,1.93,344
2020-09-17,Hanover,31.59,0.0503,1.93,340
2020-09-18,Hanover,31.16,0.0499,1.86,341
2020-09-19,Hanover,30.45,0.0519,1.79,341
2020-09-20,Hanover,32.02,0.0536,1.71,346
2020-09-21,Hanover,32.88,0.0545,1.71,339
2020-09-22,Hanover,31.31,0.0527,1.64,338
2020-09-23,Hanover,29.02,0.0512,1.71,340
2020-09-24,Hanover,29.45,0.0544,1.71,341
2020-09-25,Hanover,26.88,0.0547,1.71,340
2020-09-26,Hanover,28.88,0.0578,1.79,340
2020-09-27,Hanover,26.45,0.0513,1.93,338
2020-09-28,Hanover,27.88,0.0497,1.71,343
2020-09-29,Hanover,28.45,0.0464,1.71,349
2020-09-30,Hanover,29.88,0.0468,1.79,351
2020-10-01,Hanover,31.31,0.0426,1.79,355
2020-10-02,Hanover,33.88,0.0466,1.71,355
2020-10-03,Hanover,33.45,0.0425,1.86,365
2020-10-04,Hanover,37.88,0.0445,1.93,378
2020-10-05,Hanover,38.45,0.0473,2.08,386
2020-10-06,Hanover,38.03,0.0501,2.31,388
2020-10-07,Hanover,39.17,0.0503,2.31,400
2020-10-08,Hanover,41.74,0.0557,2.31,413
2020-10-09,Hanover,47.6,0.0542,2.45,427
2020-10-10,Hanover,47.32,0.0563,2.38,437
2020-10-11,Hanover,47.32,0.0587,2.53,443
2020-10-12,Hanover,50.32,0.0612,2.45,453
2020-10-13,Hanover,51.32,0.0671,2.31,466
2020-10-14,Hanover,58.61,0.0679,2.38,464
2020-10-15,Hanover,59.33,0.0713,2.53,465
2020-10-16,Hanover,60.47,0.0701,2.53,474
2020-10-17,Hanover,63.61,0.0701,2.45,486
2020-10-18,Hanover,67.33,0.0755,2.68,499
2020-10-19,Hanover,65.76,0.0781,2.83,514
2020-10-20,Hanover,74.91,0.0803,3.12,522
2020-10-21,Hanover,69.62,0.0821,3.5,545
2020-10-22,Hanover,74.19,0.0833,3.64,566
2020-10-23,Hanover,71.91,0.0914,3.72,583
2020-10-24,Hanover,79.48,0.09,4.02,601
2020-10-25,Hanover,80.77,0.0821,4.09,620
2020-10-26,Hanover,88.63,0.0847,4.39,637
2020-10-27,Hanover,94.21,0.083,4.39,668
2020-10-28,Hanover,107.21,0.0911,4.61,694
2020-10-29,Hanover,110.79,0.0916,4.91,722
2020-10-30,Hanover,117.08,0.0991,4.83,755
2020-10-31,Hanover,117.51,0.1077,4.98,786
2020-11-01,Hanover,127.37,0.119,5.13,812
2020-11-02,Hanover,149.96,0.1171,5.73,846
2020-11-03,Hanover,155.96,0.1172,6.02,869
2020-11-04,Hanover,159.54,0.1161,6.25,896
2020-11-05,Hanover,163.25,0.1225,6.47,935
2020-11-06,Hanover,177.98,0.1407,6.84,973
2020-11-07,Hanover,192.13,0.1464,7.29,1020
2020-11-08,Hanover,191.56,0.148,7.51,1054
2020-11-09,Hanover,182.98,0.1546,7.59,1096
2020-11-10,Hanover,176.26,0.1645,7.88,1151
2020-11-11,Hanover,179.26,0.1722,8.03,1204
2020-11-12,Hanover,183.84,0.1694,8.18,1241
2020-11-13,Hanover,187.27,0.1613,8.03,1288
2020-11-14,Hanover,171.83,0.1576,8.26,1329
2020-11-15,Hanover,188.7,0.1667,8.48,1383
2020-11-16,Hanover,188.56,0.161,8.93,1432
2020-11-17,Hanover,194.7,0.1629,9.0,1464
2020-11-18,Hanover,192.27,0.148,8.93,1495
2020-11-19,Hanover,185.98,0.1564,8.7,1527
2020-11-20,Hanover,170.4,0.1533,8.78,1548
2020-11-21,Hanover,185.27,0.1562,8.93,1563
2020-11-22,Hanover,171.97,0.1555,8.78,1584
2020-11-23,Hanover,164.11,0.1524,8.4,1601
2020-11-24,Hanover,159.54,0.1373,8.11,1619
2020-11-25,Hanover,152.25,0.1394,8.03,1617
2020-11-26,Hanover,150.96,0.1339,7.44,1617
2020-11-27,Hanover,185.84,0.127,7.44,1607
2020-11-28,Hanover,179.84,0.1254,7.29,1606
2020-11-29,Hanover,183.55,0.121,7.51,1601
2020-11-30,Hanover,190.27,0.1248,7.29,1578
2020-12-01,Hanover,195.7,0.1373,7.21,1562
2020-12-02,Hanover,197.42,0.14,7.07,1557
2020-12-03,Hanover,212.43,0.1402,7.66,1537
2020-12-04,Hanover,177.12,0.145,7.44,1529
2020-12-05,Hanover,173.55,0.1505,7.74,1505
2020-12-06,Hanover,167.83,0.1462,7.81,1473
2020-12-07,Hanover,158.54,0.1533,7.74,1446
2020-12-08,Hanover,152.1,0.1439,7.66,1432
2020-12-09,Hanover,151.1,0.1457,7.88,1409
2020-12-10,Hanover,139.09,0.1372,7.81,1400
2020-12-11,Hanover,142.1,0.136,7.88,1379
2020-12-12,Hanover,133.38,0.1296,7.96,1373
2020-12-13,Hanover,129.52,0.1339,7.96,1366
2020-12-14,Hanover,125.66,0.1266,8.03,1364
2020-12-15,Hanover,118.37,0.1318,7.81,1348
2020-12-16,Hanover,113.93,0.1259,7.29,1334
2020-12-17,Hanover,103.21,0.1279,7.14,1315
2020-12-18,Hanover,93.78,0.1228,6.84,1298
2020-12-19,Hanover,93.49,0.1237,6.99,1269
2020-12-20,Hanover,86.49,0.1191,7.14,1249
2020-12-21,Hanover,81.77,0.1095,6.62,1227
2020-12-22,Hanover,72.05,0.1037,7.07,1209
2020-12-23,Hanover,69.19,0.1057,6.92,1193
2020-12-24,Hanover,67.76,0.0961,6.62,1175
2020-12-25,Hanover,66.76,0.0865,6.17,1151
2020-12-26,Hanover,69.9,0.079,6.1,1142
2020-12-27,Hanover,72.05,0.0801,6.1,1136
2020-12-28,Hanover,73.91,0.0816,6.25,1126
2020-12-29,Hanover,80.48,0.0847,6.02,1113
2020-12-30,Hanover,79.77,0.0905,5.8,1096
2020-12-31,Hanover,80.05,0.0961,5.58,1086
2021-01-01,Hanover,83.91,0.1032,5.43,1080
2021-01-02,Hanover,82.48,0.1105,5.8,1069
2021-01-03,Hanover,85.63,0.1078,5.73,1056
2021-01-04,Hanover,89.63,0.1091,5.65,1040
2021-01-05,Hanover,91.78,0.1092,5.65,1026
2021-01-06,Hanover,92.35,0.1065,5.65,1022
2021-01-07,Hanover,92.78,0.1042,5.58,1015
2021-01-08,Hanover,95.49,0.1088,5.73,1009
2021-01-09,Hanover,94.49,0.108,5.73,997
2021-01-10,Hanover,89.35,0.1035,5.73,984
2021-01-11,Hanover,89.2,0.1019,5.58,974
2021-01-12,Hanover,87.06,0.1027,5.65,962
2021-01-13,Hanover,90.2,0.104,5.58,947
2021-01-14,Hanover,89.92,0.1002,5.43,935
2021-01-15,Hanover,82.63,0.1003,5.36,919
2021-01-16,Hanover,80.91,0.0975,5.28,913
2021-01-17,Hanover,77.48,0.0998,5.13,904
2021-01-18,Hanover,77.62,0.1003,5.13,896
2021-01-19,Hanover,83.63,0.0963,4.98,887
2021-01-20,Hanover,77.48,0.0921,4.83,886
2021-01-21,Hanover,75.91,0.0919,4.76,880
2021-01-22,Hanover,75.77,0.0902,4.54,876
2021-01-23,Hanover,73.05,0.0989,4.24,865
2021-01-24,Hanover,72.33,0.0887,4.24,851
2021-01-25,Hanover,63.33,0.0837,4.09,838
2021-01-26,Hanover,53.46,0.0825,4.02,823
2021-01-27,Hanover,51.18,0.079,3.87,794
2021-01-28,Hanover,50.89,0.0789,3.72,766
2021-01-29,Hanover,45.75,0.0694,3.5,739
2021-01-30,Hanover,45.6,0.0596,3.5,709
2021-01-31,Hanover,42.6,0.0608,3.27,682
2021-02-01,Hanover,42.46,0.0613,3.27,658
2021-02-02,Hanover,42.46,0.0574,3.12,636
2021-02-03,Hanover,41.74,0.0576,3.12,619
2021-02-04,Hanover,39.74,0.0535,3.12,604
2021-02-05,Hanover,41.6,0.0537,3.12,595
2021-02-06,Hanover,39.46,0.0537,3.2,589
2021-02-07,Hanover,40.88,0.0532,3.2,583
2021-02-08,Hanover,39.74,0.0514,3.12,569
2021-02-09,Hanover,38.45,0.0553,2.98,554
2021-02-10,Hanover,39.17,0.0532,2.75,543
2021-02-11,Hanover,38.31,0.0525,2.75,533
2021-02-12,Hanover,35.6,0.051,2.53,515
2021-02-13,Hanover,33.59,0.051,2.45,497
2021-02-14,Hanover,29.73,0.0532,2.31,480
2021-02-15,Hanover,28.16,0.0531,2.23,464
2021-02-16,Hanover,26.02,0.0481,2.23,451
2021-02-17,Hanover,25.73,0.0448,2.08,437
2021-02-18,Hanover,24.59,0.0449,2.31,420
2021-02-19,Hanover,27.16,0.0441,2.16,410
2021-02-20,Hanover,28.02,0.0405,2.16,401
2021-02-21,Hanover,27.59,0.0383,2.16,391
2021-02-22,Hanover,26.45,0.0382,2.16,380
2021-02-23,Hanover,27.3,0.0407,2.08,375
2021-02-24,Hanover,26.02,0.0403,2.08,372
2021-02-25,Hanover,26.59,0.0371,1.79,369
2021-02-26,Hanover,26.16,0.0355,1.86,360
2021-02-27,Hanover,27.88,0.0353,2.01,356
2021-02-28,Hanover,30.45,0.0352,1.93,352
2021-03-01,Hanover,28.45,0.0354,1.93,347
2021-03-02,Hanover,29.16,0.0355,1.86,345
2021-03-03,Hanover,30.02,0.0396,1.86,337
2021-03-04,Hanover,30.16,0.0434,1.79,334
2021-03-05,Hanover,28.45,0.0422,1.79,337
2021-03-06,Hanover,28.02,0.0424,1.64,337
2021-03-07,Hanover,26.88,0.0448,1.71,332
2021-03-08,Hanover,27.88,0.0447,1.71,335
2021-03-09,Hanover,27.3,0.0433,1.79,329
2021-03-10,Hanover,28.73,0.0419,1.79,325
2021-03-11,Hanover,27.45,0.0405,1.86,323
2021-03-12,Hanover,30.31,0.0404,1.79,320
2021-03-13,Hanover,28.02,0.0416,1.86,321
2021-03-14,Hanover,28.02,0.0432,2.01,322
2021-03-15,Hanover,30.31,0.0427,2.01,322
2021-03-16,Hanover,29.45,0.0472,1.93,325
2021-03-17,Hanover,28.88,0.0421,1.93,331
2021-03-18,Hanover,30.59,0.0435,2.01,334
2021-03-19,Hanover,29.31,0.0492,2.16,339
2021-03-20,Hanover,34.88,0.0477,2.16,341
2021-03-21,Hanover,35.6,0.0466,2.16,349
2021-03-22,Hanover,35.6,0.0475,2.38,356
2021-03-23,Hanover,38.45,0.0452,2.53,366
2021-03-24,Hanover,38.6,0.0536,2.6,375
2021-03-25,Hanover,41.6,0.0532,2.68,382
2021-03-26,Hanover,43.03,0.0553,2.68,388
2021-03-27,Hanover,39.74,0.0597,2.75,397
2021-03-28,Hanover,43.31,0.0599,2.9,409
2021-03-29,Hanover,44.03,0.0632,2.9,418
2021-03-30,Hanover,44.89,0.0644,2.98,423
2021-03-31,Hanover,45.89,0.0639,3.12,428
2021-04-01,Hanover,46.6,0.0636,2.98,433
2021-04-02,Hanover,50.75,0.0627,2.98,437
2021-04-03,Hanover,51.03,0.0638,3.27,440
2021-04-04,Hanover,50.61,0.0626,3.2,442
2021-04-05,Hanover,53.89,0.0635,3.35,445
2021-04-06,Hanover,54.61,0.0696,3.42,451
2021-04-07,Hanover,55.04,0.0687,3.42,467
2021-04-08,Hanover,54.47,0.07,3.64,481
2021-04-09,Hanover,51.61,0.072,3.57,494
2021-04-10,Hanover,51.75,0.0728,3.5,510
2021-04-11,Hanover,50.75,0.0726,3.72,525
2021-04-12,Hanover,48.6,0.0664,3.64,543
2021-04-13,Hanover,47.03,0.0617,3.64,562
2021-04-14,Hanover,47.46,0.06,3.64,569
2021-04-15,Hanover,46.03,0.0555,3.72,578
2021-04-16,Hanover,45.32,0.054,4.02,592
2021-04-17,Hanover,44.17,0.0522,4.09,602
2021-04-18,Hanover,45.32,0.0544,4.24,610
2021-04-19,Hanover,44.74,0.0571,4.46,619
2021-04-20,Hanover,44.74,0.0552,4.46,620
2021-04-21,Hanover,43.03,0.0542,4.24,620
2021-04-22,Hanover,43.03,0.0586,4.09,618
2021-04-23,Hanover,43.89,0.0559,3.87,609
2021-04-24,Hanover,44.32,0.0553,3.79,598
2021-04-25,Hanover,47.46,0.0534,3.5,590
2021-04-26,Hanover,46.17,0.053,3.57,582
2021-04-27,Hanover,46.17,0.0526,3.57,578
2021-04-28,Hanover,45.32,0.0532,3.64,577
2021-04-29,Hanover,45.89,0.0558,3.64,572
2021-04-30,Hanover,41.17,0.0552,3.57,567
2021-05-01,Hanover,42.6,0.0547,3.5,563
2021-05-02,Hanover,34.17,0.0522,3.57,555
2021-05-03,Hanover,36.17,0.0518,3.35,545
2021-05-04,Hanover,31.02,0.0475,3.27,539
2021-05-05,Hanover,31.45,0.0499,3.27,532
2021-05-06,Hanover,28.73,0.0412,3.27,529
2021-05-07,Hanover,30.16,0.0434,3.35,530
2021-05-08,Hanover,27.16,0.0384,3.42,533
2021-05-09,Hanover,29.73,0.0403,3.5,533
2021-05-10,Hanover,26.45,0.0388,3.64,532
2021-05-11,Hanover,29.31,0.0404,3.57,528
2021-05-12,Hanover,28.16,0.0357,3.5,521
2021-05-13,Hanover,27.88,0.042,3.2,512
2021-05-14,Hanover,25.02,0.0377,2.9,499
2021-05-15,Hanover,26.16,0.0358,2.68,489
2021-05-16,Hanover,23.02,0.034,2.53,473
2021-05-17,Hanover,22.44,0.0331,2.38,453
2021-05-18,Hanover,20.01,0.0298,2.31,433
2021-05-19,Hanover,17.44,0.0312,2.08,420
2021-05-20,Hanover,17.15,0.0262,2.08,408
2021-05-21,Hanover,16.87,0.0265,2.01,394
2021-05-22,Hanover,14.58,0.028,2.08,381
2021-05-23,Hanover,14.58,0.0242,2.16,376
2021-05-24,Hanover,15.01,0.024,2.08,377
2021-05-25,Hanover,14.44,0.0236,2.08,376
2021-05-26,Hanover,15.3,0.0211,2.08,369
2021-05-27,Hanover,14.87,0.0227,1.93,360
2021-05-28,Hanover,15.01,0.023,1.79,354
2021-05-29,Hanover,15.01,0.0198,1.56,343
2021-05-30,Hanover,14.87,0.0207,1.41,334
2021-05-31,Hanover,11.44,0.02,1.41,319
2021-06-01,Hanover,11.29,0.0209,1.49,300
2021-06-02,Hanover,10.29,0.0223,1.34,287
2021-06-03,Hanover,9.01,0.0225,1.34,278
2021-06-04,Hanover,7.86,0.0167,1.34,264
2021-06-05,Hanover,6.15,0.0183,1.26,255
2021-06-06,Hanover,4.72,0.0173,1.26,241
2021-06-07,Hanover,4.29,0.0152,1.26,229
2021-06-08,Hanover,3.72,0.014,1.19,223
2021-06-09,Hanover,3.57,0.0105,1.12,214
2021-06-10,Hanover,3.14,0.0085,1.04,205
2021-06-11,Hanover,3.29,0.0086,0.89,196
2021-06-12,Hanover,2.86,0.0073,0.97,189
2021-06-13,Hanover,4.29,0.0073,0.97,182
2021-06-14,Hanover,6.43,0.0067,0.97,177
2021-06-15,Hanover,6.15,0.0068,0.89,170
2021-06-16,Hanover,6.15,0.006,0.97,161
2021-06-17,Hanover,6.0,0.0088,0.89,152
2021-06-18,Hanover,5.72,0.0138,0.74,149
2021-06-19,Hanover,6.0,0.0131,0.74,142
2021-06-20,Hanover,4.15,0.0131,0.67,137
2021-06-21,Hanover,1.86,0.0123,0.6,130
2021-06-22,Hanover,2.43,0.0122,0.6,124
2021-06-23,Hanover,2.43,0.0128,0.67,119
2021-06-24,Hanover,2.86,0.0085,0.6,116
2021-06-25,Hanover,3.14,0.0036,0.6,110
2021-06-26,Hanover,2.72,0.0049,0.6,108
2021-06-27,Hanover,3.14,0.0049,0.6,105
2021-06-28,Hanover,3.29,0.0063,0.6,105
2021-06-29,Hanover,2.86,0.0068,0.74,106
2021-06-30,Hanover,2.57,0.0058,0.74,106
2021-07-01,Hanover,2.29,0.0069,0.67,105
2021-07-02,Hanover,3.0,0.0074,0.6,104
2021-07-03,Hanover,4.43,0.0064,0.6,101
2021-07-04,Hanover,4.43,0.0067,0.67,98
2021-07-05,Hanover,5.43,0.006,0.67,96
2021-07-06,Hanover,5.72,0.0075,0.6,96
2021-07-07,Hanover,6.43,0.0117,0.67,95
2021-07-08,Hanover,7.0,0.0123,0.82,95
2021-07-09,Hanover,6.58,0.0143,0.82,95
2021-07-10,Hanover,7.15,0.014,0.82,96
2021-07-11,Hanover,7.58,0.0143,0.82,95
2021-07-12,Hanover,6.58,0.0146,0.89,95
